,0,1,2,3,4,5,6
0,0.01909252188950515,0.011795261122085648,0.0004419332085197642,0.025913329177798566,0.0005886054568945689,0.0012233625817699642,0.021594685392130417
1,0.4296553840062775,0.15480320884245025,0.1288520989293543,0.1840871858963385,0.13908324784482973,0.011005672488777839,0.17430475844721474
2,0.05446347979556541,0.040471514918313245,0.0016704202290463502,0.2532664586024799,0.0002318649613789218,-3.8163916471489756e-17,0.0493031473865081
3,0.09196008274533493,0.063736357001666,0.011643061724163146,0.11592306242227764,0.0063358961581356146,0.0016385350584549978,0.04691353349015532
4,0.08022700307187279,0.057711930247373214,0.07692307692307691,0.16213227883975043,-8.673617379884035e-19,0.7128322926350344,0.07250349340711698
5,0.06963694005452287,0.04478242305621869,0.0025936007772159823,0.12307811435128616,0.0007764405744416355,0.2395790768871871,0.039766008362819245
